date,600036,600519,002475,600276,601088,HS300
2019-01-02,108.45,3239.61,277.26,1456.63,27.4,2969.54
2019-01-03,109.66,3194.49,263.91,1404.87,27.32,2964.84
2019-01-04,112.13,3254.79,259.26,1494.22,27.7,3035.87
2019-01-07,112.16,3272.33,268.94,1472.97,27.68,3054.3
2019-01-08,110.99,3268.81,272.81,1484.14,28.05,3047.7
2019-01-09,112.87,3325.74,274.36,1526.37,28.1,3078.48
2019-01-10,113.46,3339.05,292.16,1546.53,28.09,3072.69
2019-01-11,115.84,3425.03,289.06,1537.81,28.14,3094.78
2019-01-14,115.25,3368.35,290.42,1493.68,28.25,3067.78
2019-01-15,117.17,3546.13,294.67,1551.16,28.3,3127.99
2019-01-16,117.37,3551.75,292.35,1579.22,28.23,3128.65
2019-01-17,115.88,3542.46,292.35,1576.22,28.08,3111.42
2019-01-18,118.34,3664.86,295.64,1625.53,28.64,3168.17
2019-01-21,119.24,3681.8,295.06,1622.81,29.18,3185.64
2019-01-22,117.87,3601.5,295.45,1585.21,28.89,3143.32
2019-01-23,118.58,3574.67,295.45,1594.2,29.07,3141.05
2019-01-24,121.35,3609.04,295.83,1631.25,29.02,3158.78
2019-01-25,123.9,3645.22,305.12,1620.63,29.1,3184.47
2019-01-28,124.44,3631.65,319.83,1507.03,29.45,3183.78
2019-01-29,124.36,3671.85,318.67,1571.32,29.55,3193.97
2019-01-30,123.5,3626.62,316.34,1577.31,29.26,3168.48
2019-01-31,126.59,3694.96,320.41,1622.26,29.46,3201.63
2019-02-01,126.95,3710.39,326.79,1670.48,29.64,3247.4
2019-02-11,127.3,3874.35,343.24,1698.54,29.62,3306.47
2019-02-12,127.02,3837.26,341.88,1743.49,29.72,3330.34
2019-02-13,129.06,3924.34,342.85,1800.43,29.74,3397.03
2019-02-14,129.14,3933.94,336.85,1806.15,29.65,3402.14
2019-02-15,126.36,3871.73,334.53,1765.01,29.28,3338.7
2019-02-18,129.17,3948.21,356.78,1834.21,29.62,3445.74
2019-02-19,129.21,3901.78,357.94,1809.69,29.37,3439.61
2019-02-20,130.27,3857.76,380.78,1782.99,29.65,3451.93
2019-02-21,130.0,3848.97,378.84,1796.34,29.49,3442.71
2019-02-22,132.15,3877.91,399.74,1819.77,29.24,3520.12
2019-02-25,139.54,3959.92,413.86,1879.71,30.23,3729.48
2019-02-26,135.51,3884.65,419.28,1866.09,30.44,3684.69
2019-02-27,136.37,3951.73,406.7,1887.88,30.24,3678.39
2019-02-28,136.49,4023.63,409.41,1972.33,30.07,3669.37
2019-03-01,141.02,4195.93,407.86,1975.06,30.46,3749.71
2019-03-04,140.2,4158.55,409.02,1982.41,30.7,3794.1
2019-03-05,138.87,4148.1,418.89,1978.33,30.73,3816.01
2019-03-06,138.36,4088.9,409.8,1954.62,30.85,3848.09
2019-03-07,134.77,3991.42,400.9,1930.92,30.54,3808.85
2019-03-08,132.73,3935.65,404.19,1911.31,29.65,3657.58
2019-03-11,131.76,4041.37,415.8,1928.74,29.74,3729.95
2019-03-12,132.26,3973.38,426.05,1915.39,29.75,3755.35
2019-03-13,133.75,4018.56,413.86,1917.3,29.6,3724.19
2019-03-14,135.35,4139.15,416.18,1922.21,29.48,3698.49
2019-03-15,136.21,4135.64,438.05,1961.98,29.61,3745.01
2019-03-18,138.91,4300.4,459.91,2032.27,30.33,3851.75
2019-03-19,137.62,4212.56,461.07,1977.78,30.14,3833.96
2019-03-20,138.56,4213.52,457.98,1994.67,30.13,3835.44
2019-03-21,137.43,4178.09,455.66,1985.95,30.31,3836.89
2019-03-22,138.87,4219.55,477.71,2005.84,30.76,3833.8
2019-03-25,134.26,4127.09,458.75,1953.26,29.6,3742.83
2019-03-26,135.51,4114.03,440.95,1962.8,29.05,3700.44
2019-03-27,139.07,4191.91,447.72,2039.35,29.09,3743.39
2019-03-28,139.54,4283.87,454.88,2133.06,28.86,3728.4
2019-03-29,145.01,4520.99,483.52,2158.24,29.24,3872.34
2019-04-01,145.64,4546.16,499.58,2169.02,29.78,3973.93
2019-04-02,147.24,4500.94,492.42,2153.66,29.6,3971.29
2019-04-03,148.69,4473.3,503.06,2163.47,29.79,4022.16
2019-04-04,151.54,4576.31,499.0,2181.77,30.11,4062.23
2019-04-08,152.87,4753.18,487.39,2111.16,30.16,4057.23
2019-04-09,150.13,4777.3,485.45,2138.62,29.85,4075.43
2019-04-10,149.51,4993.32,492.03,2168.37,29.87,4085.85
2019-04-11,149.08,4878.8,474.42,2111.16,29.51,3997.58
2019-04-12,148.45,4822.52,487.0,2132.08,29.55,3988.62
2019-04-15,148.53,4787.35,477.91,2090.57,29.64,3975.52
2019-04-16,153.14,4952.67,508.09,2139.93,30.03,4085.79
2019-04-17,152.48,5013.47,518.15,2129.14,29.91,4087.24
2019-04-18,151.19,4980.81,507.7,2116.06,29.83,4072.08
2019-04-19,153.14,5016.28,516.41,2126.53,30.12,4120.61
2019-04-22,148.45,4999.4,506.93,2051.01,29.64,4025.61
2019-04-23,150.13,5128.79,518.35,2073.89,29.52,4019.01
2019-04-24,152.36,5103.91,527.05,2074.22,29.53,4030.09
2019-04-25,150.92,5015.33,525.12,2108.55,29.17,3941.82
2019-04-26,146.73,4978.29,507.9,2057.22,29.0,3889.27
2019-04-29,150.52,5113.81,510.41,2154.97,29.15,3900.33
2019-04-30,147.08,5124.01,508.48,2169.02,29.32,3913.21
2019-05-06,144.97,4782.33,457.98,2118.35,28.52,3684.62
2019-05-07,144.19,4701.93,471.52,2181.77,28.53,3720.67
2019-05-08,141.92,4673.79,454.88,2119.33,28.17,3667.46
2019-05-09,139.15,4545.21,450.04,2062.78,27.99,3599.7
2019-05-10,143.8,4787.95,483.13,2115.74,28.24,3730.45
2019-05-13,140.63,4711.98,451.59,2117.37,28.17,3668.73
2019-05-14,139.69,4684.69,443.27,2080.1,28.04,3645.15
2019-05-15,143.88,4887.85,459.14,2157.91,28.23,3727.09
2019-05-16,144.03,4902.47,438.05,2120.97,28.4,3743.96
2019-05-17,142.63,4786.3,418.51,2071.28,28.1,3648.76
2019-05-20,142.51,4676.6,390.64,1989.22,27.91,3617.79
2019-05-21,143.88,4727.05,415.22,2007.53,28.06,3666.78
2019-05-22,143.49,4691.88,415.02,2015.7,28.01,3649.38
2019-05-23,142.78,4556.21,390.45,1968.3,27.84,3583.96
2019-05-24,143.76,4644.14,398.38,1983.34,27.98,3593.91
2019-05-27,144.46,4646.66,402.25,2020.28,28.07,3637.2
2019-05-28,146.81,4691.88,419.09,2063.43,28.21,3672.26
2019-05-29,146.3,4812.02,414.64,2043.49,28.11,3663.91
2019-05-30,146.5,4778.81,415.41,2043.49,28.29,3641.18
2019-05-31,146.15,4701.93,418.89,2051.66,28.02,3629.79
2019-06-03,146.89,4711.98,425.08,2086.32,28.19,3632.01
2019-06-04,145.44,4628.06,420.44,2047.41,28.33,3598.47
2019-06-05,145.13,4609.47,428.37,1948.36,28.54,3597.11
2019-06-06,144.93,4561.89,414.25,1915.01,28.49,3564.68
2019-06-10,148.22,4606.86,433.21,1936.26,28.78,3610.74
2019-06-11,150.88,4806.9,446.56,1984.97,28.98,3719.28
2019-06-12,150.52,4785.84,443.27,1992.49,29.08,3691.1
2019-06-13,150.21,4802.42,428.57,2023.55,29.14,3685.39
2019-06-14,150.6,4817.5,421.79,2022.89,29.33,3654.88
2019-06-17,151.58,4810.46,410.77,2033.36,29.71,3654.82
2019-06-18,153.22,4837.6,416.76,2065.72,29.76,3667.62
2019-06-19,156.27,4913.02,446.95,2124.24,29.64,3715.94
2019-06-20,162.45,5129.04,462.04,2161.18,29.75,3828.52
2019-06-21,159.75,5135.57,463.78,2173.93,29.66,3833.94
2019-06-24,160.81,5189.84,456.43,2179.16,29.98,3841.27
2019-06-25,153.65,5169.13,446.56,2178.18,29.94,3801.31
2019-06-26,151.07,5153.46,460.3,2193.54,29.95,3794.33
2019-06-27,154.9,5236.32,489.32,2206.62,29.99,3834.82
2019-06-28,153.07,5247.31,483.32,2177.2,30.01,3825.59
2019-07-01,156.66,5487.8,531.31,2250.1,30.03,3935.81
2019-07-02,155.18,5453.33,525.5,2314.83,30.25,3937.17
2019-07-03,153.73,5266.91,502.48,2254.68,30.3,3893.53
2019-07-04,153.46,5233.25,498.22,2180.79,30.16,3873.1
2019-07-05,154.98,5326.81,502.42,2222.96,30.24,3893.2
2019-07-08,151.42,5251.64,496.64,2193.54,29.58,3802.79
2019-07-09,150.37,5207.42,497.64,2192.89,29.5,3793.13
2019-07-10,149.7,5239.88,504.69,2223.29,29.58,3786.74
2019-07-11,152.75,5234.75,495.13,2198.77,29.54,3785.22
2019-07-12,154.47,5257.82,495.13,2191.91,29.54,3808.73
2019-07-15,154.08,5206.76,514.24,2222.31,29.41,3824.19
2019-07-16,154.12,5166.92,510.72,2179.16,29.58,3806.84
2019-07-17,153.73,5144.31,522.29,2185.04,29.49,3804.64
2019-07-18,154.16,5063.91,508.71,2177.85,29.47,3768.4
2019-07-19,158.27,5105.97,507.7,2177.85,29.74,3807.96
2019-07-22,158.27,5111.75,507.7,2194.85,29.62,3781.68
2019-07-23,157.64,5096.47,517.01,2178.83,29.47,3789.91
2019-07-24,158.5,5058.18,538.39,2196.81,29.61,3819.83
2019-07-25,161.75,5141.79,550.21,2200.73,29.7,3851.07
2019-07-26,161.59,5151.99,556.25,2204.0,29.64,3858.57
2019-07-29,160.07,5209.18,553.73,2198.45,29.53,3854.27
2019-07-30,159.83,5221.84,546.69,2208.58,29.79,3870.32
2019-07-31,159.01,5190.03,547.95,2207.93,29.72,3835.36
2019-08-01,157.6,5123.2,552.73,2201.06,29.57,3803.47
2019-08-02,155.84,5098.83,535.12,2178.5,29.14,3747.44
2019-08-05,153.73,5038.43,513.49,2115.08,28.65,3675.69
2019-08-06,152.44,5057.88,520.78,2136.01,28.46,3636.33
2019-08-07,151.07,5051.35,519.78,2160.85,28.51,3621.43
2019-08-08,154.32,5185.41,546.19,2198.77,28.63,3669.29
2019-08-09,152.87,5136.92,532.61,2205.97,28.57,3633.53
2019-08-12,154.51,5421.32,564.3,2218.06,28.92,3699.1
2019-08-13,152.32,5417.91,559.27,2211.85,28.81,3665.75
2019-08-14,152.36,5545.44,568.07,2265.14,28.91,3682.4
2019-08-15,152.4,5553.32,599.51,2275.27,29.01,3694.0
2019-08-16,153.54,5602.07,595.74,2279.19,29.05,3710.54
2019-08-19,154.08,5608.5,614.1,2371.38,29.4,3791.09
2019-08-20,154.2,5679.45,644.29,2372.04,29.39,3787.73
2019-08-21,154.67,5659.35,631.46,2363.86,29.46,3781.76
2019-08-22,154.24,5850.29,618.63,2364.52,29.1,3793.51
2019-08-23,157.88,5981.44,650.32,2523.72,29.29,3820.86
2019-08-26,152.91,5845.01,636.99,2489.4,29.2,3765.91
2019-08-27,151.93,5875.41,639.26,2497.57,29.31,3816.95
2019-08-28,150.95,5830.74,628.44,2540.72,29.34,3802.58
2019-08-29,148.73,5896.02,631.21,2534.84,29.06,3790.19
2019-08-30,150.09,6041.23,620.39,2636.51,29.2,3799.59
2019-09-02,150.33,6024.95,626.93,2622.12,29.88,3848.32
2019-09-03,149.59,6031.18,648.56,2585.84,29.89,3853.61
2019-09-04,152.48,5955.86,635.99,2578.65,30.1,3886.0
2019-09-05,154.94,6051.28,647.05,2585.18,29.93,3925.32
2019-09-06,156.39,6043.69,649.32,2638.47,30.15,3948.51
2019-09-09,154.86,6013.7,660.39,2610.36,30.11,3972.95
2019-09-10,152.91,5950.03,640.26,2653.51,30.07,3959.27
2019-09-11,153.11,5677.04,617.62,2572.43,30.04,3930.1
2019-09-12,154.04,5825.17,630.45,2589.11,30.12,3972.38
2019-09-16,152.91,5825.17,658.62,2627.03,30.23,3957.72
2019-09-17,152.09,5800.09,660.39,2603.16,30.23,3891.22
2019-09-18,152.13,6075.9,683.78,2628.66,30.06,3910.08
2019-09-19,150.99,6056.31,686.29,2639.45,29.99,3924.38
2019-09-20,150.99,6118.71,701.64,2683.91,30.11,3935.65
2019-09-23,149.16,6076.41,705.66,2670.83,29.73,3890.66
2019-09-24,149.31,6252.27,689.56,2716.6,29.91,3901.08
2019-09-25,150.37,6202.03,672.21,2727.39,29.71,3870.98
2019-09-26,153.77,6166.85,661.64,2677.7,29.81,3841.14
2019-09-27,153.69,6205.79,706.42,2669.2,29.2,3852.65
2019-09-30,151.93,6081.43,677.74,2657.1,29.29,3814.53
2019-10-08,152.17,6167.35,663.66,2646.32,29.16,3837.68
2019-10-09,153.61,6065.4,657.37,2592.05,29.41,3843.24
2019-10-10,153.34,6106.55,685.04,2732.95,29.32,3874.64
2019-10-11,157.95,6205.04,688.81,2745.7,29.43,3911.73
2019-10-14,160.07,6232.17,718.99,2751.26,29.45,3953.24
2019-10-15,159.32,6387.94,712.96,2806.5,29.19,3936.25
2019-10-16,159.99,6181.93,705.16,2830.04,29.11,3922.69
2019-10-17,160.73,6248.91,744.15,2824.48,28.89,3925.22
2019-10-18,157.52,6211.02,734.34,2774.47,28.69,3869.38
2019-10-21,157.68,6174.39,734.09,2720.2,28.78,3880.84
2019-10-22,157.33,6185.95,756.22,2755.51,28.63,3895.88
2019-10-23,156.82,6126.2,770.05,2725.76,28.55,3871.08
2019-10-24,158.78,6082.79,772.07,2723.47,28.81,3870.67
2019-10-25,158.38,6188.71,808.54,2881.37,28.64,3896.79
2019-10-28,157.6,6223.58,811.31,2997.09,28.77,3926.59
